24934 : Pressure,24934 : Pressure,24933 : Pressure,24933 : Pressure,24932 : Pressure,24932 : Pressure
593.2,3.03238933616948E-05,593.2,2.99532459603644E-05,593.2,3.2077819825135E-05
593.24,3.13167071917333E-05,593.24,3.17785465235966E-05,593.24,3.0681221407216E-05
593.28,3.26655333603903E-05,593.28,3.05377642266584E-05,593.28,2.9003768410514E-05
593.32,3.00234615505283E-05,593.32,2.89358264994484E-05,593.32,2.80185997760425E-05
593.36,3.0681221407216E-05,593.36,2.89528248250083E-05,593.36,2.83985346147982E-05
593.4,2.93798030890662E-05,593.4,2.96912259319998E-05,593.4,2.86324367295952E-05
593.44,2.99181997690114E-05,593.44,2.8817449164325E-05,593.44,2.97260062461079E-05
593.48,3.13533915952489E-05,593.48,3.16115098000797E-05,593.48,2.98656500331793E-05
593.52,3.20026768867799E-05,593.52,3.02529751544496E-05,593.52,2.84985591179055E-05
593.56,3.04663458416114E-05,593.56,2.95178205184108E-05,593.56,2.96217873381856E-05
593.6,2.88343779492247E-05,593.6,2.86659767776019E-05,593.6,2.87668328387228E-05
593.64,3.05199525243378E-05,593.64,2.96737940880357E-05,593.64,2.82823553569094E-05
593.68,3.02175782709979E-05,593.68,2.90377434366025E-05,593.68,3.10791236055297E-05
593.72,3.10608769209882E-05,593.72,3.13349838868139E-05,593.72,2.953516073584E-05
593.76,3.03238933616948E-05,593.76,3.00586310455748E-05,593.76,2.91911802560598E-05
593.8,2.96043962619127E-05,593.8,2.86491468617403E-05,593.8,2.91911802560598E-05
593.84,2.99181997690114E-05,593.84,2.97086680162851E-05,593.84,2.91399074915578E-05
593.88,2.95178205184108E-05,593.88,3.09338059407772E-05,593.88,2.88681545512581E-05
593.92,2.89019707192168E-05,593.92,2.96564863118968E-05,593.92,3.08794723464093E-05
593.96,3.19090875589985E-05,593.96,3.26655333603903E-05,593.96,2.91058129304773E-05
594,3.15190644098766E-05,594,2.93970622282792E-05,594,2.85821453685512E-05
594.04,3.05199525243378E-05,594.04,2.94832837878147E-05,594.04,2.90377434366025E-05
594.08,2.91570257043153E-05,594.08,2.94832837878147E-05,594.08,2.90377434366025E-05
594.12,2.92253748164603E-05,594.12,2.95523977053471E-05,594.12,3.00234615505283E-05
594.16,2.94314979589054E-05,594.16,3.14268893689931E-05,594.16,3.08614613366585E-05
594.2,3.1890476007586E-05,594.2,3.16300799534166E-05,594.2,2.85821453685512E-05
594.24,3.15005594342335E-05,594.24,3.11338084938059E-05,594.24,2.81831978661799E-05
594.28,2.97260062461079E-05,594.28,2.97608273018902E-05,594.28,2.91740419910211E-05
594.32,2.94487874662238E-05,594.32,2.97434687620578E-05,594.32,2.80349516677519E-05
594.36,3.05199525243378E-05,594.36,2.96390748637102E-05,594.36,2.99181997690114E-05
594.4,2.90717582610502E-05,594.4,2.95871289633088E-05,594.4,3.03594147826869E-05
594.44,3.1024534768368E-05,594.44,3.05735361760686E-05,594.44,3.00586310455748E-05
594.48,3.04306993080903E-05,594.48,3.02529751544496E-05,594.48,2.90377434366025E-05
594.52,3.00410988063324E-05,594.52,2.9569758235114E-05,594.52,2.85653646704634E-05
594.56,2.89528248250083E-05,594.56,3.09882351371504E-05,594.56,2.89358264994484E-05
594.6,3.04484589214795E-05,594.6,2.94314979589054E-05,594.6,2.92767979639388E-05
594.64,2.97434687620578E-05,594.64,3.04842432693987E-05,594.64,3.12617010515657E-05
594.68,3.13167071917333E-05,594.68,3.14821861642254E-05,594.68,2.93283115923817E-05
594.72,3.0681221407216E-05,594.72,3.02884135018249E-05,594.72,2.88850022503167E-05
594.76,3.02529751544496E-05,594.76,3.01822228029557E-05,594.76,2.76275182019879E-05
594.8,3.01998374033557E-05,594.8,2.86156265052372E-05,594.8,2.88512059359729E-05
594.84,2.95523977053471E-05,594.84,3.00059498245288E-05,594.84,2.85319423416236E-05
594.88,2.91570257043153E-05,594.88,2.95523977053471E-05,594.88,3.03062064034174E-05
594.92,3.13167071917333E-05,594.92,3.12983210208663E-05,594.92,3.08614613366585E-05
594.96,3.19652328001034E-05,594.96,2.99006346677504E-05,594.96,2.80514207751927E-05
595,3.0681221407216E-05,595,2.98656500331793E-05,595,2.97260062461079E-05
595.04,3.01467929859119E-05,595.04,2.86491468617403E-05,595.04,2.82492641574092E-05
595.08,2.94832837878147E-05,595.08,2.93970622282792E-05,595.08,2.84485029058071E-05
595.12,2.98131925981794E-05,595.12,2.99707269279432E-05,595.12,3.0825352506221E-05
595.16,3.07171614024257E-05,595.16,3.07352061715912E-05,595.16,3.05377642266584E-05
595.2,3.24556910576273E-05,595.2,3.07531434977604E-05,595.2,2.8315485319454E-05
595.24,3.01998374033557E-05,595.24,2.88681545512581E-05,595.24,2.88850022503167E-05
595.28,3.03772493939187E-05,595.28,2.9311092816957E-05,595.28,2.81666513918533E-05
595.32,2.88850022503167E-05,595.32,2.96912259319998E-05,595.32,2.89189491562288E-05
595.36,3.0111520338765E-05,595.36,2.91740419910211E-05,595.36,2.97608273018902E-05
595.4,3.00410988063324E-05,595.4,3.12799456445979E-05,595.4,3.01467929859119E-05
595.44,3.17972148025082E-05,595.44,3.10791236055297E-05,595.44,2.87164156431668E-05
595.48,2.95178205184108E-05,595.48,2.93798030890662E-05,595.48,2.8817449164325E-05
595.52,2.97608273018902E-05,595.52,3.13349838868139E-05,595.52,2.8481827493658E-05
595.56,3.0111520338765E-05,595.56,2.96390748637102E-05,595.56,2.93283115923817E-05
595.6,2.99707269279432E-05,595.6,3.00939572508874E-05,595.6,3.05735361760686E-05
595.64,3.09700418136121E-05,595.64,3.22473205530358E-05,595.64,3.0111520338765E-05
595.68,3.17413646761314E-05,595.68,2.96043962619127E-05,595.68,2.95006037166722E-05
595.72,3.18531631992855E-05,595.72,2.99532459603644E-05,595.72,2.78060372172001E-05
595.76,2.88681545512581E-05,595.76,2.86659767776019E-05,595.76,2.86156265052372E-05
595.8,2.953516073584E-05,595.8,2.9003768410514E-05,595.8,2.8817449164325E-05
595.84,2.99181997690114E-05,595.84,2.94487874662238E-05,595.84,3.16671314419125E-05
595.88,3.13716896996575E-05,595.88,3.13901189708896E-05,595.88,3.00586310455748E-05
595.92,3.12067915267746E-05,595.92,3.04306993080903E-05,595.92,2.77898188439769E-05
595.96,2.99883332048401E-05,595.96,2.96912259319998E-05,595.96,2.92596094323826E-05
596,3.00586310455748E-05,596,2.93454278429799E-05,596,2.98131925981794E-05
596.04,2.96564863118968E-05,596.04,2.89358264994484E-05,596.04,2.90546901091684E-05
596.08,3.10427601037441E-05,596.08,3.10973810090697E-05,596.08,3.07531434977604E-05
596.12,3.04663458416114E-05,596.12,3.09157632399766E-05,596.12,2.99532459603644E-05
596.16,3.20214768308742E-05,596.16,3.10973810090697E-05,596.16,2.9122911114415E-05
596.2,2.88850022503167E-05,596.2,2.98481157840899E-05,596.2,2.92425432369217E-05
596.24,2.90546901091684E-05,596.24,2.89528248250083E-05,596.24,2.84485029058071E-05
596.28,2.97958035153425E-05,596.28,2.99356602833367E-05,596.28,2.97260062461079E-05
596.32,3.0111520338765E-05,596.32,2.92083285889572E-05,596.32,2.94832837878147E-05
596.36,3.12617010515657E-05,596.36,3.12433471750356E-05,596.36,3.05914965727226E-05
596.4,3.14821861642254E-05,596.4,3.06453234628729E-05,596.4,2.90717582610502E-05
596.44,3.04484589214795E-05,596.44,2.94487874662238E-05,596.44,2.74019305775015E-05
596.48,2.86491468617403E-05,596.48,2.8133695569444E-05,596.48,2.95006037166722E-05
596.52,2.96912259319998E-05,596.52,2.99707269279432E-05,596.52,2.83487629043981E-05
596.56,3.11884698878581E-05,596.56,3.05735361760686E-05,596.56,3.13167071917333E-05
596.6,3.16115098000797E-05,596.6,3.1815771925893E-05,596.6,3.05020341314963E-05
596.64,3.29730332638352E-05,596.64,3.19278325241255E-05,596.64,2.86995561144345E-05
596.68,2.95006037166722E-05,596.68,2.96564863118968E-05,596.68,2.8315485319454E-05
596.72,2.97783102734383E-05,596.72,2.96043962619127E-05,596.72,2.80021499379488E-05
596.76,2.953516073584E-05,596.76,2.80185997760425E-05,596.76,2.89189491562288E-05
596.8,2.92596094323826E-05,596.8,2.99883332048401E-05,596.8,3.00586310455748E-05
596.84,3.07892859241922E-05,596.84,2.97783102734383E-05,596.84,2.95006037166722E-05
596.88,3.12067915267746E-05,596.88,3.10427601037441E-05,596.88,2.96043962619127E-05
596.92,2.97260062461079E-05,596.92,2.99707269279432E-05,596.92,2.87668328387228E-05
596.96,2.89358264994484E-05,596.96,2.90717582610502E-05,596.96,2.98481157840899E-05
597,3.00762889616676E-05,597,3.07352061715912E-05,597,2.89867401757601E-05
597.04,3.04306993080903E-05,597.04,2.93798030890662E-05,597.04,2.94832837878147E-05
597.08,3.0164502692658E-05,597.08,3.04842432693987E-05,597.08,3.10791236055297E-05
597.12,3.14453510672219E-05,597.12,3.03062064034174E-05,597.12,2.83487629043981E-05
597.16,2.96912259319998E-05,597.16,2.98656500331793E-05,597.16,2.95871289633088E-05
597.2,2.99707269279432E-05,597.2,2.86995561144345E-05,597.2,2.91570257043153E-05
597.24,2.85821453685512E-05,597.24,3.05377642266584E-05,597.24,2.86324367295952E-05
597.28,3.05735361760686E-05,597.28,3.04663458416114E-05,597.28,3.02706310465201E-05
597.32,3.09882351371504E-05,597.32,3.13533915952489E-05,597.32,2.98307063316744E-05
597.36,3.19090875589985E-05,597.36,3.1704226332537E-05,597.36,2.87331747861158E-05
597.4,3.07712094045759E-05,597.4,2.90206952549674E-05,597.4,2.86995561144345E-05
597.44,2.96564863118968E-05,597.44,2.96564863118968E-05,597.44,2.82162116755998E-05
597.48,2.94832837878147E-05,597.48,2.92083285889572E-05,597.48,3.15745233905642E-05
597.52,2.89189491562288E-05,597.52,3.05199525243378E-05,597.52,2.86324367295952E-05
597.56,3.13167071917333E-05,597.56,3.01998374033557E-05,597.56,3.09157632399766E-05
597.6,3.26081580783828E-05,597.6,3.10608769209882E-05,597.6,2.96390748637102E-05
597.64,2.96737940880357E-05,597.64,2.91399074915578E-05,597.64,2.87331747861158E-05
597.68,2.94832837878147E-05,597.68,3.01998374033557E-05,597.68,2.88681545512581E-05
597.72,2.99181997690114E-05,597.72,2.89528248250083E-05,597.72,2.7969386587148E-05
597.76,2.92767979639388E-05,597.76,3.00586310455748E-05,597.76,2.92767979639388E-05
597.8,3.05914965727226E-05,597.8,3.12433471750356E-05,597.8,2.91570257043153E-05
597.84,3.09157632399766E-05,597.84,2.95523977053471E-05,597.84,2.90887247849553E-05
597.88,3.0164502692658E-05,597.88,2.87164156431668E-05,597.88,2.81666513918533E-05
597.92,2.97608273018902E-05,597.92,2.92767979639388E-05,597.92,2.91570257043153E-05
597.96,2.88850022503167E-05,597.96,3.00762889616676E-05,597.96,3.03062064034174E-05
598,3.04306993080903E-05,598,3.1024534768368E-05,598,3.03238933616948E-05
598.04,3.06992450634634E-05,598.04,2.97260062461079E-05,598.04,3.0825352506221E-05
598.08,3.19840107477024E-05,598.08,3.17413646761314E-05,598.08,2.86156265052372E-05
598.12,2.98131925981794E-05,598.12,2.94487874662238E-05,598.12,3.0681221407216E-05
598.16,2.89697219383546E-05,598.16,2.92939965928826E-05,598.16,2.83487629043981E-05
598.2,2.90546901091684E-05,598.2,2.8315485319454E-05,598.2,2.88681545512581E-05
598.24,3.0681221407216E-05,598.24,3.07171614024257E-05,598.24,3.08072548117622E-05
598.28,3.04663458416114E-05,598.28,2.99532459603644E-05,598.28,3.02884135018249E-05
598.32,3.28574303305251E-05,598.32,3.29730332638352E-05,598.32,2.91570257043153E-05
598.36,3.04842432693987E-05,598.36,2.94659740275605E-05,598.36,2.77898188439769E-05
598.4,2.8750054064107E-05,598.4,2.96390748637102E-05,598.4,2.88512059359729E-05
598.44,3.0681221407216E-05,598.44,2.99707269279432E-05,598.44,2.85988261502329E-05
598.48,2.92253748164603E-05,598.48,2.81666513918533E-05,598.48,2.91399074915578E-05
598.52,3.07531434977604E-05,598.52,3.10427601037441E-05,598.52,3.00410988063324E-05
598.56,3.13167071917333E-05,598.56,3.09519779775844E-05,598.56,2.99883332048401E-05
598.6,2.92939965928826E-05,598.6,3.01822228029557E-05,598.6,2.81502226839021E-05
598.64,2.97783102734383E-05,598.64,2.96217873381856E-05,598.64,2.78386092204825E-05
598.68,2.95178205184108E-05,598.68,2.98831945827478E-05,598.68,2.83985346147982E-05
598.72,3.00410988063324E-05,598.72,3.04663458416114E-05,598.72,2.96737940880357E-05
598.76,3.08072548117622E-05,598.76,3.08976124649947E-05,598.76,3.1024534768368E-05
598.8,3.13901189708896E-05,598.8,3.07352061715912E-05,598.8,2.97783102734383E-05
598.84,2.953516073584E-05,598.84,2.93283115923817E-05,598.84,2.75305508862437E-05
598.88,3.05199525243378E-05,598.88,2.92425432369217E-05,598.88,3.00059498245288E-05
598.92,2.95871289633088E-05,598.92,2.87837318891071E-05,598.92,2.92083285889572E-05
598.96,3.04306993080903E-05,598.96,2.98131925981794E-05,598.96,2.9311092816957E-05
599,3.1024534768368E-05,599,3.11884698878581E-05,599,3.15559858547196E-05
599.04,3.23040609278299E-05,599.04,3.12617010515657E-05,599.04,2.7969386587148E-05
599.08,3.16300799534166E-05,599.08,3.01822228029557E-05,599.08,2.92083285889572E-05
599.12,2.93283115923817E-05,599.12,2.953516073584E-05,599.12,2.8133695569444E-05
599.16,2.98131925981794E-05,599.16,2.86995561144345E-05,599.16,2.82162116755998E-05
599.2,2.99707269279432E-05,599.2,2.94487874662238E-05,599.2,2.90377434366025E-05
599.24,3.03417071058994E-05,599.24,3.04663458416114E-05,599.24,3.17227291870644E-05
599.28,3.08072548117622E-05,599.28,3.09882351371504E-05,599.28,2.88005303183864E-05
599.32,3.01998374033557E-05,599.32,3.00059498245288E-05,599.32,2.94832837878147E-05
599.36,3.00059498245288E-05,599.36,2.89528248250083E-05,599.36,2.81171781581246E-05
599.4,3.03062064034174E-05,599.4,3.0681221407216E-05,599.4,2.93454278429799E-05
599.44,3.07712094045759E-05,599.44,2.88005303183864E-05,599.44,2.90717582610502E-05
599.48,3.03594147826869E-05,599.48,2.99006346677504E-05,599.48,2.96912259319998E-05
599.52,3.07171614024257E-05,599.52,3.19465885009654E-05,599.52,2.92939965928826E-05
599.56,2.96217873381856E-05,599.56,2.97608273018902E-05,599.56,2.79202598386175E-05
599.6,2.90887247849553E-05,599.6,2.97958035153425E-05,599.6,2.86324367295952E-05
599.64,2.91911802560598E-05,599.64,3.12067915267746E-05,599.64,2.90377434366025E-05
599.68,3.03062064034174E-05,599.68,2.87164156431668E-05,599.68,2.94659740275605E-05
599.72,3.15190644098766E-05,599.72,3.00586310455748E-05,599.72,3.14268893689931E-05
599.76,3.17227291870644E-05,599.76,3.16856126475482E-05,599.76,2.89189491562288E-05
599.8,3.22662642128344E-05,599.8,2.92083285889572E-05,599.8,2.92253748164603E-05
599.84,2.93798030890662E-05,599.84,2.97783102734383E-05,599.84,2.80349516677519E-05
599.88,2.94487874662238E-05,599.88,2.92253748164603E-05,599.88,2.97608273018902E-05
599.92,2.92083285889572E-05,599.92,3.03062064034174E-05,599.92,2.91740419910211E-05
599.96,3.04128333161886E-05,599.96,2.98656500331793E-05,599.96,2.99181997690114E-05
600,3.21153957962983E-05,600,3.14268893689931E-05,600,2.88512059359729E-05
600.04,3.0681221407216E-05,600.04,2.95523977053471E-05,600.04,2.82823553569094E-05
600.08,2.97608273018902E-05,600.08,2.91058129304773E-05,600.08,2.96737940880357E-05
600.12,2.96217873381856E-05,600.12,2.96912259319998E-05,600.12,2.82658591625316E-05
600.16,2.99532459603644E-05,600.16,3.02175782709979E-05,600.16,2.98831945827478E-05
600.2,2.86659767776019E-05,600.2,3.00410988063324E-05,600.2,3.07712094045759E-05
600.24,3.06273314642247E-05,600.24,3.20026768867799E-05,600.24,2.84152173087182E-05
600.28,3.09157632399766E-05,600.28,2.87668328387228E-05,600.28,2.91058129304773E-05
600.32,2.98131925981794E-05,600.32,2.88850022503167E-05,600.32,2.87164156431668E-05
600.36,3.14084385097052E-05,600.36,2.96912259319998E-05,600.36,2.9569758235114E-05
600.4,2.92767979639388E-05,600.4,2.97608273018902E-05,600.4,2.9311092816957E-05
600.44,3.06992450634634E-05,600.44,3.05199525243378E-05,600.44,3.04306993080903E-05
600.48,3.27421070214204E-05,600.48,3.32640146847723E-05,600.48,2.96217873381856E-05
600.52,3.0681221407216E-05,600.52,2.8750054064107E-05,600.52,2.82492641574092E-05
600.56,3.03062064034174E-05,600.56,3.05020341314963E-05,600.56,2.83819706567708E-05
600.6,2.89358264994484E-05,600.6,2.89697219383546E-05,600.6,2.89019707192168E-05
600.64,3.10608769209882E-05,600.64,2.97086680162851E-05,600.64,2.98831945827478E-05
600.68,2.93970622282792E-05,600.68,3.1024534768368E-05,600.68,3.0825352506221E-05
600.72,3.22095902259714E-05,600.72,3.21153957962983E-05,600.72,2.92425432369217E-05
600.76,3.19652328001034E-05,600.76,2.93283115923817E-05,600.76,2.90887247849553E-05
600.8,2.96912259319998E-05,600.8,2.96737940880357E-05,600.8,2.91399074915578E-05
600.84,2.98131925981794E-05,600.84,2.81831978661799E-05,600.84,2.86827064840026E-05
600.88,2.93454278429799E-05,600.88,2.93454278429799E-05,600.88,2.96217873381856E-05
600.92,2.99707269279432E-05,600.92,2.95523977053471E-05,600.92,3.07352061715912E-05
600.96,3.26273137118651E-05,600.96,3.36559882750935E-05,600.96,2.89697219383546E-05
601,3.06632083327333E-05,601,2.82658591625316E-05,601,2.82989698014275E-05
601.04,2.99006346677504E-05,601.04,2.93798030890662E-05,601.04,2.81007783063301E-05
601.08,2.99707269279432E-05,601.08,2.88850022503167E-05,601.08,2.86491468617403E-05
601.12,3.05377642266584E-05,601.12,2.9122911114415E-05,601.12,2.87837318891071E-05
601.16,3.11884698878581E-05,601.16,2.96390748637102E-05,601.16,2.99883332048401E-05
601.2,3.03594147826869E-05,601.2,3.29152442164466E-05,601.2,2.88343779492247E-05
601.24,3.03950944820769E-05,601.24,2.93454278429799E-05,601.24,3.0111520338765E-05
601.28,3.02352135051479E-05,601.28,3.00586310455748E-05,601.28,2.87837318891071E-05
601.32,3.07531434977604E-05,601.32,2.8548703405794E-05,601.32,2.9003768410514E-05
601.36,3.11338084938059E-05,601.36,3.02706310465201E-05,601.36,2.9122911114415E-05
601.4,2.9122911114415E-05,601.4,2.93454278429799E-05,601.4,3.09882351371504E-05
601.44,3.22662642128344E-05,601.44,3.27613413430901E-05,601.44,2.88512059359729E-05
601.48,3.06094675201957E-05,601.48,3.01467929859119E-05,601.48,2.85653646704634E-05
601.52,2.92767979639388E-05,601.52,2.89019707192168E-05,601.52,2.83487629043981E-05
601.56,2.93454278429799E-05,601.56,2.9569758235114E-05,601.56,2.77898188439769E-05
601.6,2.90717582610502E-05,601.6,2.91911802560598E-05,601.6,3.03417071058994E-05
601.64,3.06273314642247E-05,601.64,3.09519779775844E-05,601.64,3.00939572508874E-05
601.68,3.24938343917041E-05,601.68,3.14268893689931E-05,601.68,2.97434687620578E-05
601.72,3.01998374033557E-05,601.72,3.04842432693987E-05,601.72,2.79858171784405E-05
601.76,2.8548703405794E-05,601.76,2.99883332048401E-05,601.76,2.86156265052372E-05
601.8,3.05914965727226E-05,601.8,2.90887247849553E-05,601.8,2.80514207751927E-05
601.84,3.04842432693987E-05,601.84,2.99006346677504E-05,601.84,2.97260062461079E-05
601.88,3.03062064034174E-05,601.88,2.97608273018902E-05,601.88,3.00586310455748E-05
601.92,3.18531631992855E-05,601.92,3.15745233905642E-05,601.92,2.96043962619127E-05
601.96,3.04842432693987E-05,601.96,3.03062064034174E-05,601.96,2.83321192261392E-05
602,3.1024534768368E-05,602,2.94832837878147E-05,602,2.98656500331793E-05
602.04,2.92596094323826E-05,602.04,2.95178205184108E-05,602.04,2.94143315063582E-05
602.08,3.03062064034174E-05,602.08,2.96217873381856E-05,602.08,2.82658591625316E-05
602.12,3.04663458416114E-05,602.12,3.14637028399559E-05,602.12,3.07171614024257E-05
602.16,3.15559858547196E-05,602.16,3.07712094045759E-05,602.16,2.99181997690114E-05
602.2,3.16671314419125E-05,602.2,3.07712094045759E-05,602.2,2.81171781581246E-05
602.24,2.85988261502329E-05,602.24,2.84152173087182E-05,602.24,2.81831978661799E-05
602.28,2.89019707192168E-05,602.28,2.88681545512581E-05,602.28,2.79530729374556E-05
602.32,2.99707269279432E-05,602.32,2.96043962619127E-05,602.32,3.07531434977604E-05
602.36,2.98656500331793E-05,602.36,3.15190644098766E-05,602.36,3.07892859241922E-05
602.4,3.22095902259714E-05,602.4,3.12983210208663E-05,602.4,2.94659740275605E-05
602.44,3.08433424425531E-05,602.44,3.12251239287215E-05,602.44,2.80021499379488E-05
